umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,botak_prob
28,Laki-laki,Pegawai swasta,Pangkalpinang,12053490.04,0,0,50.88093465,155.4422183,Moonsilk,1,S1,0.416078401
36,Laki-laki,Pegawai swasta,Bandung,6446121.412,0,0,50.36691896,157.0196607,,1,SMP,0.256483785
34,Perempuan,Pegawai swasta,Tanjungselor,24725010.43,0,0,56.73656167,148.7524079,Merpati,0,SMA,0.105010748
31,Perempuan,Freelance,Banjarmasin,10623534.33,0,1,53.00215898,156.1550126,Shoulder & Head,0,SMA,0.331028858
36,Perempuan,Freelance,Mataram,8458203.854,0,1,51.73934526,158.4589987,Moonsilk,0,S1,0.241965476
26,Laki-laki,Pegawai swasta,Denpasar,5050770.604,0,0,47.01561346,165.4322169,Shoulder & Head,1,S1,0.330374444
58,Perempuan,PNS,Banda Lampung,30260188.26,0,0,49.9019394,153.9920192,Merpati,1,SMP,0.648203122
45,Laki-laki,Freelance,Jakarta,4551952.467,0,0,51.72430316,156.2480711,Moonsilk,0,S1,0.231373951
37,Perempuan,Pegawai swasta,Jambi,6864788.642,0,0,75.17462395,169.9174027,Shoulder & Head,1,SMA,0.219277733
36,Perempuan,Pegawai swasta,Banjarmasin,10892823.38,0,0,51.23447887,155.4977094,Pantone,1,S1,0.202544808
21,Laki-laki,Freelance,Mamuju,15542636.15,0,0,54.55812623,156.0354958,Moonsilk,1,S1,0.259577409
34,Perempuan,Pegawai swasta,Denpasar,2948950.999,0,0,59.3574616,158.8337996,Deadbuoy,0,SD,0.14169909
41,Perempuan,PNS,Pontianak,6895918.071,0,0,46.83825608,152.3754925,Pantone,1,S1,0.446281755
53,Laki-laki,Pegawai swasta,Tanjung Pinang,7193605.193,0,0,53.80001349,147.2354766,Deadbuoy,1,SMP,0.455102574
26,Laki-laki,Freelance,Mataram,5861132.49,0,1,44.43534952,146.4914646,Shoulder & Head,1,S1,0.466532698
32,Laki-laki,Pegawai swasta,Manokwari,16606925.53,0,0,47.01314596,142.5548541,Moonsilk,1,SMA,0.415664615
56,Laki-laki,PNS,Palembang,5155990.519,0,1,56.03024212,164.7944575,Merpati,1,S1,0.900858961
35,Perempuan,Pegawai swasta,Banda Aceh,9208789.581,0,1,77.21113257,160.5634554,Merpati,0,S1,0.375463654
48,Perempuan,Freelance,Jakarta,3728309.401,0,0,48.61473092,154.6500293,Merpati,1,S1,0.168448093
24,Laki-laki,Freelance,Gorontalo,5346766.811,0,0,72.07156449,163.1523108,Shoulder & Head,0,SMA,0.112768833
49,Laki-laki,PNS,Serang,27408973.96,0,0,55.86118462,155.3709501,Moonsilk,1,S1,0.585291648
25,Laki-laki,Pegawai swasta,Banda Aceh,15232663.94,0,0,56.17514434,160.0193734,Deadbuoy,0,S1,0.296219492
31,Laki-laki,Pegawai swasta,Denpasar,14078966.4,0,0,53.36436295,165.4080239,Deadbuoy,0,S2,0.187964638
38,Laki-laki,Freelance,Kendari,16378217.01,0,0,49.37019631,156.8784235,Shoulder & Head,0,SMP,0.196919027
40,Laki-laki,PNS,Kupang,7651857.343,0,0,61.81430834,148.8648664,Shoulder & Head,0,S1,0.434991127
29,Laki-laki,Pegawai swasta,Palembang,4449422.407,0,0,50.55311614,153.6319639,Deadbuoy,0,S1,0.258170373
31,Laki-laki,PNS,Palu,7035378.927,0,0,53.53950518,154.0247408,Moonsilk,0,SMP,0.298669105
33,Laki-laki,PNS,Medan,7632917.164,0,0,62.16155168,162.3627104,Moonsilk,0,SMP,0.288185509
42,Laki-laki,PNS,Tanjungselor,8966932.854,0,1,44.46222409,155.8814383,Deadbuoy,1,S2,0.853671152
61,Perempuan,Pegawai swasta,Samarinda,7549391.048,1,0,46.86547462,147.7570572,Pantone,0,S1,0.385916564
36,Perempuan,Freelance,Palembang,4970153.563,0,0,51.13115626,150.7409004,Shoulder & Head,0,S1,0.072503747
27,Perempuan,Pegawai swasta,Surabaya,4339100.619,0,1,52.16281019,162.3323578,Shoulder & Head,0,S2,0.389534882
27,Laki-laki,Pegawai swasta,Banda Lampung,9016455.724,0,0,78.49406802,170.5790406,Deadbuoy,1,SMA,0.333025481
59,Perempuan,Freelance,Sofifi,12447494.06,1,1,56.99471317,164.4493587,Merpati,1,S1,0.754118914
35,Perempuan,PNS,Pontianak,7470284.848,0,0,45.81197423,153.0092974,Deadbuoy,0,S2,0.192751721
50,Laki-laki,PNS,Tanjungselor,6522341.745,0,0,53.24516147,146.0573732,Pantone,1,SMA,0.562088539
35,Laki-laki,Pegawai swasta,Sofifi,9604455.185,0,0,47.48884496,163.0376665,Deadbuoy,0,S1,0.198774123
30,Perempuan,PNS,Yogyakarta,9451619.622,0,0,65.10303176,154.4794603,Pantone,1,S1,0.330775586
26,Perempuan,Pegawai swasta,Samarinda,17730057.59,0,0,65.86657024,162.2682737,Moonsilk,1,S1,0.280877158
15,Laki-laki,PNS,Gorontalo,9987983.342,0,0,54.38160929,151.2952906,Merpati,0,SMA,0.368592882
36,Perempuan,PNS,Gorontalo,11293113.26,0,1,49.80264628,155.0889469,Deadbuoy,0,S1,0.604985021
38,Perempuan,PNS,Manokwari,7287838.295,0,0,77.47367232,163.5795391,Shoulder & Head,0,S1,0.162074519
26,Perempuan,PNS,Palembang,4339602.534,0,0,57.69852229,156.0395972,Merpati,0,S1,0.180162609
62,Perempuan,PNS,Samarinda,25228635.63,1,0,53.64625948,157.6869804,Merpati,0,S2,0.539631421
50,Perempuan,Pegawai swasta,Palangkaraya,19566365.33,0,0,47.36954341,146.6529954,Merpati,1,S1,0.370330786
35,Perempuan,Pegawai swasta,Jakarta,13177767.26,0,0,56.55865741,154.3234658,Deadbuoy,1,SMA,0.214775155
33,Laki-laki,Pengangguran,Mataram,8738552.706,0,0,57.74421995,170.5090171,Moonsilk,1,S1,0.735886716
33,Laki-laki,Pegawai swasta,Palangkaraya,22714495.75,0,0,73.21796087,155.22354,Shoulder & Head,1,S1,0.370463287
43,Perempuan,PNS,Palu,2293637.593,0,1,50.60894385,159.3077824,Deadbuoy,1,S1,0.697428323
35,Perempuan,Pengangguran,Pontianak,3929594.382,0,0,53.8494125,156.2601865,Moonsilk,0,S1,0.454531492
59,Laki-laki,Freelance,Kupang,7090381.188,1,1,61.55951095,163.6652673,Pantone,1,SMP,0.765184855
29,Perempuan,Pegawai swasta,Kupang,9136645.68,0,1,48.27072885,146.8599377,Moonsilk,0,SMP,0.323918976
34,Laki-laki,Freelance,Bandung,16233189.51,0,0,64.6741523,159.1676102,Deadbuoy,0,S1,0.16050013
34,Laki-laki,Pegawai swasta,Palangkaraya,8529956.64,0,0,67.7413022,160.9295248,Moonsilk,0,S1,0.241915834
30,Laki-laki,Freelance,Padang,6638648.418,0,0,52.51143112,150.6249027,Merpati,0,S1,0.138668869
26,Laki-laki,Pegawai swasta,Sofifi,17257288.12,0,0,48.14673024,151.562091,Merpati,1,S1,0.373394082
28,Perempuan,Pegawai swasta,Kendari,15501597.34,0,1,49.81946368,155.3015419,Merpati,1,S1,0.564594013
42,Laki-laki,Pegawai swasta,Jakarta,6896172.362,0,0,104.3486234,188.2691185,Merpati,1,S1,0.39395439
48,Laki-laki,Pegawai swasta,Yogyakarta,8975553.081,0,1,51.82618942,151.5211185,Shoulder & Head,0,S1,0.577633869
26,Perempuan,PNS,Bengkulu,9498229.553,0,1,60.66075617,163.8019063,Merpati,0,SMA,0.504581232
53,Perempuan,Pegawai swasta,Mataram,13137462.64,0,1,65.03535103,162.9763295,Merpati,1,S2,0.751231363
38,Laki-laki,Freelance,Banda Lampung,6696406.3,0,0,61.26678203,166.4476602,Pantone,1,SMA,0.257981112
44,Laki-laki,Pegawai swasta,Denpasar,16648149.17,0,1,61.41172011,158.2827879,Deadbuoy,0,S1,0.588572245
41,Laki-laki,Freelance,Pangkalpinang,6710655.452,0,0,69.52387068,174.3968022,Deadbuoy,0,SMA,0.18094153
39,Perempuan,Freelance,Ambon,13011358.07,0,1,54.54377823,159.2474339,Moonsilk,0,SMA,0.231494843
43,Laki-laki,PNS,Tanjungselor,2934081.004,0,0,49.620145,162.710693,Shoulder & Head,1,SMP,0.464288261
28,Laki-laki,Pegawai swasta,Banda Aceh,8581642.608,0,0,62.84249428,162.0338647,Pantone,0,S1,0.207388215
36,Laki-laki,PNS,Serang,13197917.05,0,0,53.11069216,158.9934659,Merpati,0,S1,0.276495102
37,Perempuan,PNS,Banda Lampung,,0,0,51.88052484,152.9792684,Merpati,0,S1,0.236542719
44,Perempuan,Pegawai swasta,Serang,8833821.873,0,0,58.84156289,157.0561101,Deadbuoy,1,S1,0.307313754
36,Perempuan,PNS,Pangkalpinang,9450065.45,0,1,53.22975412,162.8266362,Pantone,0,SMA,0.580306099
36,Laki-laki,Freelance,Semarang,9018604.46,0,0,62.63541067,166.0528002,Merpati,0,SMA,0.223401241
38,Laki-laki,Pegawai swasta,Pekanbaru,9388575.448,0,1,58.7633446,160.8516573,,1,S1,0.578734661
54,Laki-laki,Pegawai swasta,Banda Aceh,9480695.041,0,0,51.92277096,165.3295549,Moonsilk,1,SMA,0.484238516
43,Laki-laki,Pegawai swasta,Banjarmasin,15418529.02,0,0,48.62626915,149.1447701,Shoulder & Head,0,SMA,0.290454417
35,Laki-laki,Pegawai swasta,Palangkaraya,5958964.544,0,0,62.63247143,161.8504072,Deadbuoy,1,S2,0.41090416
34,Laki-laki,Pegawai swasta,Tanjungselor,3546842.883,0,0,47.05799373,155.2290398,Shoulder & Head,0,SMA,0.227788367
35,Laki-laki,Pengangguran,Banda Aceh,22470150.24,0,0,62.61703964,155.1108398,Moonsilk,0,S2,0.526528866
45,Laki-laki,Pengangguran,Manokwari,10255844.97,0,0,65.20302092,158.8148775,Merpati,1,S1,0.785957447
37,Perempuan,Pegawai swasta,Padang,8458636.796,0,0,59.86131144,151.8615652,Moonsilk,1,SMA,0.24315848
37,Laki-laki,Pengangguran,Ambon,7989538.232,0,0,55.56819885,169.1828812,Pantone,1,S1,0.689776157
44,Perempuan,PNS,Manado,6554659.582,0,0,68.69098503,161.0919252,Deadbuoy,0,S1,0.287826557
48,Laki-laki,PNS,Palu,12832295.1,0,0,50.69458207,163.9267215,Moonsilk,1,S1,0.490705833
38,Laki-laki,Pegawai swasta,Pangkalpinang,4220666.404,0,0,45.2243815,149.0669527,Moonsilk,0,S1,0.161889607
34,Perempuan,PNS,Palembang,4668095.441,0,0,50.00141525,161.6275252,Moonsilk,0,S1,0.210754036
39,Perempuan,Pegawai swasta,Jakarta,12533508.5,0,1,50.6736903,160.1141427,Merpati,1,SMP,0.428484607
48,Perempuan,Freelance,Banda Lampung,6110168.269,0,0,62.19412837,158.222845,Merpati,1,S1,0.171820704
33,Perempuan,PNS,Yogyakarta,5931717.581,0,0,53.73934236,157.3355593,Deadbuoy,1,S1,0.297928144
44,Laki-laki,Freelance,Tanjung Pinang,7868704.652,0,0,55.36171534,152.5710868,Pantone,1,SMA,0.304297069
51,Laki-laki,PNS,Palangkaraya,6382951.221,0,0,43.38196776,147.3116213,Pantone,0,SMA,0.419650049
40,Laki-laki,PNS,Ambon,9422219.704,0,0,55.84917804,154.1684485,Shoulder & Head,1,SMP,0.434844333
39,Perempuan,Freelance,Makassar,4438404.722,0,0,53.47153979,156.2264244,Deadbuoy,1,SMA,0.118443467
38,Laki-laki,PNS,Palangkaraya,13893914.39,0,0,63.61464402,164.964666,Shoulder & Head,1,S1,0.434240724
51,Perempuan,PNS,Mataram,7433658.057,0,0,51.74714185,161.5923609,Pantone,0,S1,0.437816324
36,Laki-laki,Pegawai swasta,Banda Lampung,5275238.248,0,0,48.06808755,151.6862705,Pantone,1,S1,0.275367343
52,Perempuan,PNS,Banda Lampung,7021079.109,0,0,54.31821628,149.285418,Shoulder & Head,1,SMA,0.568419716
31,Laki-laki,Pegawai swasta,Tanjungselor,7117215.392,0,0,68.38336112,168.9363064,Shoulder & Head,1,S1,0.331663739
50,Laki-laki,Freelance,Palembang,22065809.69,0,1,52.19094366,147.9394221,Shoulder & Head,0,S1,0.542933598
35,Laki-laki,Pegawai swasta,Tanjung Pinang,7653971.569,0,1,54.94860314,164.5854638,Pantone,1,S1,0.610035939
24,Perempuan,Pegawai swasta,Sofifi,3565257.168,0,1,57.39079175,152.2453948,Merpati,1,SMA,0.569443727
47,Laki-laki,Pegawai swasta,Padang,5933840.608,0,1,70.22843143,162.3923553,Deadbuoy,0,SMA,0.484237035
40,Laki-laki,Pegawai swasta,Surabaya,8735597.755,0,0,52.24642307,155.9255416,Shoulder & Head,1,S1,0.251148852
53,Perempuan,PNS,Manado,,0,0,68.31953288,164.8389054,Merpati,0,SMA,0.438706839
34,Laki-laki,Pegawai swasta,Palangkaraya,10150841.92,0,0,55.41249867,156.6252514,Shoulder & Head,0,S1,0.262459319
19,Laki-laki,Pegawai swasta,Tanjung Pinang,5907835.951,0,0,47.5791122,144.4990247,Merpati,0,S1,0.310439021
56,Laki-laki,PNS,Banda Lampung,12324502.39,0,0,62.97134374,161.2077155,Pantone,0,S3,0.495603479
32,Laki-laki,PNS,Banjarmasin,10669073.95,0,0,50.31924585,159.8560483,Merpati,1,SMP,0.398486129
34,Perempuan,Pegawai swasta,Tanjung Pinang,4695871.958,0,0,47.69020952,158.5903983,Deadbuoy,0,SMA,0.180907067
42,Perempuan,Pegawai swasta,Tanjungselor,9176054.019,0,0,59.67459072,162.8929303,Merpati,0,S1,0.24539726
39,Perempuan,Freelance,Bandung,5499245.238,0,0,44.0981042,146.7522351,Merpati,1,S1,0.142320248
43,Laki-laki,PNS,Tanjungselor,6610422.564,0,0,58.60662154,164.3679319,Shoulder & Head,0,S1,0.502081825
38,Perempuan,PNS,Samarinda,11807080.71,0,0,73.95802478,170.2872388,Deadbuoy,0,SMP,0.359013947
43,Perempuan,PNS,Pekanbaru,6185873.579,0,0,74.9563375,162.1715998,Merpati,1,S1,0.356932216
37,Laki-laki,PNS,Pangkalpinang,13552440.03,0,0,47.32325947,164.1992378,Merpati,0,S1,0.369867146
37,Laki-laki,Freelance,Jambi,25376630.11,0,0,54.80994578,154.0441725,Moonsilk,0,SMA,0.152017138
47,Laki-laki,Pegawai swasta,Padang,7758143.604,0,0,71.95939664,165.6557859,Pantone,0,S1,0.283543696
43,Laki-laki,PNS,Yogyakarta,16025215.76,0,0,54.57272444,169.0460629,Merpati,0,S1,0.399597898
34,Laki-laki,Pengangguran,Mataram,5321342.615,0,1,50.97354412,157.6205202,Pantone,0,S1,0.807050179
42,Laki-laki,Pegawai swasta,Pekanbaru,4345276.923,0,0,52.36038707,154.5084742,Pantone,0,S1,0.263627033
53,Laki-laki,Pegawai swasta,Makassar,6524256.225,0,1,50.29813594,147.8055884,Merpati,0,S1,0.800588188
39,Laki-laki,PNS,Makassar,25998281.08,0,0,61.68987545,160.9642843,Deadbuoy,1,SMA,0.508184034
37,Perempuan,Pegawai swasta,Kupang,2714584.882,0,0,42.9190328,160.5158549,Deadbuoy,0,S2,0.13076086
49,Laki-laki,Pegawai swasta,Serang,4000972.42,0,1,56.3069188,155.5712838,Merpati,0,SMP,0.613284912
30,Perempuan,PNS,Tanjungselor,10494011.21,0,0,45.65499379,150.7689615,Moonsilk,1,S1,0.369801338
37,Laki-laki,PNS,Serang,19863055.72,0,0,62.13510929,163.6706285,Pantone,1,SMA,0.401436896
48,Laki-laki,Pegawai swasta,Sofifi,10060997.37,0,0,47.27222002,158.0826344,Pantone,1,SMA,0.437543688
41,Laki-laki,Pegawai swasta,Pontianak,10942329.86,0,0,55.83041268,160.4679958,Pantone,1,S1,0.420565469
46,Perempuan,Freelance,Yogyakarta,7490904.042,0,1,48.95368094,156.6584388,Moonsilk,1,S1,0.484184694
36,Laki-laki,Pegawai swasta,Sofifi,18791219.33,0,1,47.12880393,154.4820313,Moonsilk,1,SMA,0.711325822
42,Laki-laki,Freelance,Ambon,17784576.01,0,0,68.35539114,162.1969396,Deadbuoy,0,S1,0.139071283
40,Perempuan,Freelance,Banda Lampung,14682248.94,0,0,57.2371016,157.9871376,Moonsilk,1,SD,0.127590492
39,Laki-laki,Pegawai swasta,Makassar,10114809.41,0,1,47.29651209,160.759698,Deadbuoy,1,S1,0.618351295
46,Laki-laki,PNS,Mataram,2751619.928,0,0,56.5821878,152.8435508,Deadbuoy,1,S2,0.438073932
44,Perempuan,Pegawai swasta,Medan,11938220.29,0,1,50.10490062,156.7767485,Deadbuoy,0,S1,0.517786601
42,Perempuan,Pegawai swasta,Palu,3877961.415,0,1,55.34233096,159.5197037,Pantone,0,S1,0.50201362
49,Laki-laki,Freelance,Ambon,9212056.24,0,0,49.68812797,153.7040458,Pantone,1,S3,0.347720102
42,Laki-laki,Freelance,Serang,2598654.556,0,0,48.42407544,146.7395353,Shoulder & Head,0,SMA,0.209893753
44,Laki-laki,PNS,Tanjung Pinang,4793782.976,0,0,54.89306227,156.2317176,Merpati,0,SMA,0.352573584
42,Laki-laki,PNS,Banda Aceh,6657749.223,0,0,42.44083909,149.6687278,Moonsilk,0,S1,0.472950681
22,Laki-laki,PNS,Ambon,8963852.152,0,1,61.06548687,164.2749958,Deadbuoy,1,S1,0.681861459
43,Laki-laki,PNS,Denpasar,10742727.84,0,0,49.83427176,155.5312952,Deadbuoy,1,SMP,0.504177727
59,Perempuan,PNS,Banjarmasin,8176802.417,1,1,56.32012364,163.0471552,Merpati,1,S1,0.927557865
34,Perempuan,Pegawai swasta,Bengkulu,18308867.9,0,0,45.92027829,152.9320538,Pantone,1,S1,0.145059882
43,Perempuan,Pegawai swasta,Palangkaraya,11390875.93,0,0,47.00301605,157.8194474,Deadbuoy,0,S1,0.228302503
31,Perempuan,Pegawai swasta,Makassar,7703817.671,0,0,72.3279544,160.3562617,Shoulder & Head,1,S1,0.298637231
38,Laki-laki,Pengangguran,Padang,11356949.46,0,1,49.0607641,158.0939436,Shoulder & Head,0,S3,0.853947727
27,Laki-laki,Pegawai swasta,Pontianak,2992084.581,0,0,74.30162445,169.7575406,Moonsilk,0,S1,0.265964341
40,Laki-laki,Pegawai swasta,Padang,7928997.894,0,0,54.18995676,156.6756393,,0,SMA,0.22369528
24,Laki-laki,PNS,Surabaya,12503157.86,0,0,51.30274474,158.574272,Shoulder & Head,0,S1,0.256335187
46,Laki-laki,Freelance,Kendari,8129592.047,0,0,50.03347675,157.2951268,Shoulder & Head,1,S1,0.383095528
48,Laki-laki,Pegawai swasta,Banda Aceh,19769196.95,0,0,58.5983949,155.1351898,Deadbuoy,1,SMA,0.422191158
47,Perempuan,Pengangguran,Denpasar,5005984.198,0,1,49.27041366,151.9642603,Deadbuoy,0,S1,0.820060964
42,Laki-laki,Pegawai swasta,Jambi,3467366.282,0,0,57.85658899,162.4322873,Pantone,1,SMA,0.514763101
14,Laki-laki,Pegawai swasta,Samarinda,8003622.766,0,0,48.59191338,153.806278,Deadbuoy,0,S1,0.269230613
32,Laki-laki,Pegawai swasta,Serang,5978945.882,0,1,48.57399557,150.4145014,Moonsilk,0,S1,0.581863529
34,Laki-laki,PNS,Ambon,7447324.017,0,0,63.90991265,170.2054014,Pantone,1,S1,0.420000697
40,Laki-laki,Pegawai swasta,Serang,12990643.89,0,0,51.60138239,151.0788464,Pantone,1,S1,0.318317188
25,Perempuan,Pegawai swasta,Bengkulu,15094214.38,0,0,58.21732232,155.0067695,Pantone,1,S1,0.215116149
47,Laki-laki,Pegawai swasta,Pangkalpinang,6412316.701,0,0,51.51184581,152.2219415,Pantone,0,S1,0.235109277
43,Perempuan,PNS,Samarinda,9425734.541,0,0,61.44775539,160.7150453,Shoulder & Head,0,S1,0.322658323
36,Perempuan,PNS,Manado,6048010.826,0,0,53.9414875,156.0164291,Moonsilk,0,S1,0.090648354
53,Perempuan,PNS,Manokwari,7175409.761,0,0,48.93094699,157.2483641,Deadbuoy,0,S1,0.44348875
22,Laki-laki,Pegawai swasta,Surabaya,4285977.936,0,1,58.1774529,161.1982477,Shoulder & Head,0,S2,0.530439314
44,Perempuan,Pegawai swasta,Kupang,11633412.3,0,1,65.11610983,161.242538,Pantone,1,S1,0.714360448
41,Laki-laki,Pegawai swasta,Pekanbaru,12856085.96,0,0,61.60900165,161.0393654,Pantone,1,S1,0.378335005
51,Laki-laki,PNS,Sofifi,17748624.63,0,0,52.1387539,149.0415153,Shoulder & Head,0,SMA,0.480906455
46,Laki-laki,Pegawai swasta,Pekanbaru,13992696.75,0,1,51.94457312,152.5624867,Pantone,1,S1,0.780621257
52,Perempuan,PNS,Sofifi,7697619.424,0,0,54.78719694,156.8996569,Deadbuoy,1,S1,0.549227915
39,Laki-laki,PNS,Palu,7077473.152,0,0,47.92388895,149.5105368,Deadbuoy,1,S1,0.413299874
47,Laki-laki,Pegawai swasta,Tanjung Pinang,4559680.681,0,0,53.93916375,157.4367934,Moonsilk,0,S1,0.275047155
29,Laki-laki,Freelance,Pekanbaru,8281543.097,0,0,62.73790292,154.7891512,Pantone,0,S1,0.098041094
39,Laki-laki,Pegawai swasta,Jayapura,14765477.42,0,0,48.5492499,162.2600547,Shoulder & Head,0,S2,0.213690748
42,Laki-laki,Pegawai swasta,Manokwari,6790002.871,0,0,56.1936391,150.1246175,Moonsilk,0,S1,0.428959594
28,Laki-laki,PNS,Banjarmasin,5571722.576,0,0,53.46064732,144.5934338,Deadbuoy,0,S1,0.276250566
32,Laki-laki,PNS,Denpasar,4973456.603,0,1,61.0276242,144.9903141,Moonsilk,0,S1,0.614415878
36,Laki-laki,Pegawai swasta,Ambon,6717023.382,0,0,46.20592474,158.9141244,Moonsilk,1,S1,0.314707837
50,Laki-laki,Pegawai swasta,Tanjung Pinang,3899856.223,0,1,57.09198336,168.5241212,Shoulder & Head,1,SMP,0.734748895
44,Perempuan,PNS,Mataram,24452792.94,0,0,61.13831689,157.6691307,Pantone,0,SMA,0.32934645
52,Laki-laki,PNS,Serang,6109034.811,0,0,54.33728224,155.269,Deadbuoy,0,SMP,0.53627212
58,Laki-laki,Pegawai swasta,Sofifi,8162215.912,0,0,64.69807703,159.103099,Deadbuoy,0,S1,0.46868926
38,Perempuan,PNS,Jakarta,18154774.52,0,0,68.01626624,166.7027787,Deadbuoy,0,SMP,0.324551862
38,Laki-laki,Freelance,Makassar,9083634.672,0,0,47.00914324,161.1041629,Pantone,1,S1,0.173060744
46,Laki-laki,Freelance,Banda Lampung,6523633.054,0,0,63.75867972,164.8754996,Moonsilk,0,S1,0.301876235
46,Laki-laki,Pegawai swasta,Mataram,10221116.19,0,0,46.96117286,156.9584361,Shoulder & Head,1,S1,0.45509106
33,Laki-laki,Pegawai swasta,Pekanbaru,15238927.19,0,0,54.89032157,158.2888031,Deadbuoy,1,SMP,0.336681979
32,Laki-laki,PNS,Ambon,11291329.65,0,0,59.06566875,156.2268994,Shoulder & Head,1,SMA,0.488137899
38,Laki-laki,Pegawai swasta,Tanjung Pinang,16442638.16,0,1,49.96672579,148.4403562,,1,S1,0.631134227
37,Perempuan,Freelance,Ambon,5675276.316,0,0,47.1617121,146.9391071,Pantone,1,SMA,0.170106884
47,Perempuan,Freelance,Mamuju,12801795.71,0,0,57.26212469,159.027154,Shoulder & Head,1,S1,0.193732498
19,Laki-laki,PNS,Manado,5998167.407,0,0,49.2098569,153.3161525,Moonsilk,0,S1,0.326687397
37,Laki-laki,PNS,Pekanbaru,42587502.11,0,0,51.83656454,155.9444029,Pantone,0,S1,0.42215704
43,Laki-laki,Pegawai swasta,Bandung,6529552.827,0,0,56.92665603,155.3703815,Pantone,1,SMA,0.472274468
49,Laki-laki,PNS,Medan,5668278.674,0,1,99.45052029,164.7216705,Merpati,0,SMP,0.777144188
43,Laki-laki,PNS,Mataram,7627059.465,0,0,65.95526563,163.0647042,Merpati,0,S1,0.410527294
34,,PNS,Pontianak,16109598.17,0,1,45.02883289,151.7794359,Pantone,0,SMA,0.46454847
41,Perempuan,Pengangguran,Medan,7594689.618,0,0,44.17497914,159.2401304,Shoulder & Head,0,SMA,0.553954352
40,Perempuan,Freelance,Banda Aceh,5037967.56,0,0,52.99505114,155.5141554,Merpati,0,S1,0.029476888
48,Perempuan,PNS,Pangkalpinang,4655695.31,0,0,52.46272973,153.131182,Pantone,0,S1,0.287888346
51,Laki-laki,Pegawai swasta,Sofifi,8761518.305,0,0,52.98916858,157.3900144,Deadbuoy,0,S1,0.460022934
31,Perempuan,PNS,Mataram,7544120.172,0,0,65.44392077,161.4155353,Deadbuoy,1,SMP,0.273409874
53,Laki-laki,Freelance,Mataram,8552735.883,0,0,61.38815384,158.4450548,Moonsilk,0,S2,0.271278305
34,Laki-laki,Pegawai swasta,Denpasar,14069106.15,0,1,62.02944431,155.3755918,Shoulder & Head,0,SMP,0.534989723
28,Laki-laki,PNS,Jambi,13822025.72,0,0,56.11239252,156.8344704,Shoulder & Head,0,SMA,0.260469083
51,Perempuan,Pegawai swasta,Banda Lampung,5276492.239,0,1,46.97184218,159.7413992,Merpati,1,S2,0.705166027
26,Perempuan,PNS,Gorontalo,7775214.142,0,0,71.74837654,162.9877881,Pantone,1,S1,0.260187725
44,Perempuan,Pegawai swasta,Mamuju,5798964.063,0,0,60.20147365,160.2506765,Moonsilk,0,SMA,0.202093159
58,Perempuan,Pegawai swasta,Bandung,6212516.094,0,0,48.3589713,160.4508161,Deadbuoy,0,S1,0.3189966
30,Perempuan,Pegawai swasta,Tanjungselor,14472680.69,0,0,52.47323574,164.6270022,Deadbuoy,0,SMP,0.150592311
48,Laki-laki,PNS,Bengkulu,4451148.282,0,1,47.03616029,157.3060307,Moonsilk,1,SMP,0.778470783
21,Laki-laki,Pengangguran,Medan,5338405.804,0,0,60.39360821,165.5402963,Merpati,1,S2,0.557100724
20,Laki-laki,PNS,Serang,6407849.424,0,0,86.08595513,176.1412296,Deadbuoy,1,S1,0.398611204
37,Laki-laki,Freelance,Kupang,9154608.213,0,0,59.00679653,162.113347,Moonsilk,1,S1,0.199333314
38,Laki-laki,PNS,Palembang,9618634.632,0,0,52.28846789,151.6286843,Shoulder & Head,1,SMA,0.523396447
53,Laki-laki,Freelance,Samarinda,8075890.173,0,0,49.05887077,153.0302169,Shoulder & Head,1,S1,0.331584888
46,Perempuan,Pegawai swasta,Bengkulu,13291707.43,0,0,62.42162654,163.0117899,Deadbuoy,1,SMP,0.34269833
33,Perempuan,Freelance,Padang,9440052.114,0,1,78.99496317,173.5652851,Moonsilk,0,S3,0.344778992
18,Laki-laki,PNS,Jayapura,22662318.48,0,0,64.55241177,161.4238439,Pantone,1,SMA,0.454832079
41,Perempuan,Pegawai swasta,Semarang,5591778.711,0,1,92.75623149,183.3142639,Merpati,1,S2,0.639325633
39,Laki-laki,Pegawai swasta,Jambi,12436140.37,0,0,52.67537592,155.9123178,Moonsilk,1,SMA,0.340343889
36,Perempuan,Pengangguran,Pangkalpinang,5976636.269,0,0,55.14450712,152.0909674,Moonsilk,1,SMP,0.565804934
52,Perempuan,Freelance,Jayapura,8769611.082,0,1,46.39941825,143.5723435,Moonsilk,1,S1,0.600185524
31,Perempuan,Freelance,Surabaya,10023799.21,0,0,53.39164381,159.0558555,Shoulder & Head,0,SMA,0.002084575
37,Laki-laki,PNS,Yogyakarta,19750797.72,0,1,60.11320781,162.5603997,Moonsilk,1,S1,0.752922925
36,Laki-laki,PNS,Pontianak,7458923.023,0,0,47.41473398,155.6879354,Merpati,0,S2,0.362628556
59,Perempuan,Pegawai swasta,Palembang,10016901.07,1,1,59.00582663,153.9817743,Moonsilk,0,S2,0.720940665
42,Laki-laki,Pengangguran,Palembang,11424895.81,0,0,53.33620136,159.9246448,Pantone,1,S1,0.738281328
40,Laki-laki,Freelance,Mamuju,9681525.583,0,0,64.38223822,161.5412434,Pantone,0,S1,0.135664255
